PC1,PC2,Cluster,HC_Cluster,DBscan_Cluster
0.32181444891645605,-0.10689240314216147,0,0,0
-0.848998778648192,0.6035248532791252,1,2,1
0.6418338623907468,-0.17255263778033683,0,0,0
0.6422844530089622,-0.4305370430457685,0,0,1
1.7356732241015325,0.825614595529412,2,1,1
-2.438180464691674,1.257470021085671,1,3,0
-2.8597652469107104,1.2191102191748573,1,3,0
-0.022108442934160106,0.2554876592750776,1,2,1
4.098273702432973,1.576579703666612,2,1,1
0.7457000799408703,-2.261613654922106,0,1,1
0.6347551907792723,0.5087341568082411,1,0,0
-2.6116259668863133,0.40476388212152886,1,3,0
-1.5777410959871168,0.512173452311925,1,0,0
-0.7279356554609169,1.2503096536094715,1,3,0
-1.7155796428403693,-0.6465097957444392,0,0,0
0.42590371378206615,-0.04780676902742538,1,0,0
4.791129410260166,0.5134811573317326,2,1,1
1.0039015708605563,-0.09878589108408692,2,2,-1
-2.150613981398387,-0.10076556799558635,1,0,0
-1.52021620131228,-0.3614312093737227,1,3,0
0.5107763863067286,-2.1981811654639887,0,0,0
2.1721225767077375,1.2310870582432372,2,1,1
-0.49991799361700495,-1.3832119738221735,0,0,0
3.6214699605373295,-1.1153152177450996,2,1,-1
2.0656681636105065,-0.2783708692776471,2,1,1
3.006524101878501,-1.17298100463075,2,1,1
3.3039223712172276,-1.0392853698109945,2,1,-1
4.318210353527796,-0.8994458000582591,2,1,-1
-1.7872475301821504,0.7346537896433347,1,2,1
-1.4716128219160165,1.3949290777520442,1,3,0
-0.28331489509133473,-1.6536731462613457,0,2,1
1.5944242065327716,0.5293425886886902,2,1,0
1.8811242378792208,0.028814207595700362,2,1,1
2.149485605689824,1.534546664571873,2,1,1
1.0032889425404632,0.4208875622635385,2,2,-1
-0.05340695792006838,2.77165524865132,1,2,-1
-2.140103225022477,0.3814324339159733,1,3,0
-0.16244969009730187,1.0587616987708899,1,2,1
1.553909024019854,-0.9653330806031512,2,1,1
-0.7652844727929604,0.5817615953247759,1,2,1
0.6060813598426542,-0.0929401430846843,0,0,0
3.1498823732913688,2.016405016394027,2,1,0
-0.8939256657416431,-0.8042592297835127,0,0,0
0.9816287868167124,-0.6165471947792996,0,0,0
-0.9026206378214389,1.1283214188346975,1,3,0
-0.9508507297356493,-0.7135421250454183,0,0,0
2.8899449678642006,-2.408484069222323,2,1,1
-1.6571345432456404,0.8157831204396228,1,3,0
3.0545978871541632,-0.9667968680663738,2,1,1
-1.7983933589834333,0.3379539125389805,1,3,0
0.904757738678995,-2.0191278665692,0,0,0
-1.1501552281619931,-1.8665857464294302,0,2,1
-2.4548157523855725,0.5042353254329571,1,3,0
-1.6821698838480252,-0.7203347040725432,0,0,0
-0.7204363437091807,-0.8809843978463201,0,2,1
-0.541434039610227,0.1888147529463104,1,0,0
0.509911031212909,-0.626327728435621,0,1,-1
0.1529761391658597,0.7979672539176864,1,2,1
3.747648357044615,0.03872263246283489,2,1,1
0.12952382339623117,0.9289781208413822,1,2,1
-1.6857881211353885,-0.6355439456139028,0,0,0
-0.9339188903944494,-0.2655342802529081,1,0,0
-1.0072867178167118,-0.39971095567704323,1,0,0
0.7988587596542136,-1.6134976544107658,0,2,-1
-2.2576222130699612,-0.252857503710794,1,0,0
-1.8027594632632329,1.2490393670094162,1,3,0
0.692198560867894,-0.8459761872279759,0,0,0
-1.619469085185449,-0.5445902210094429,1,0,0
0.5587756545560445,-2.3434014402764287,0,0,0
4.3613760884494654,-2.776211371439599,2,1,-1
-1.2698392080165406,1.1849732081733801,1,3,0
-0.7474054049874227,1.1237491810279414,1,2,1
-1.1298770707870187,0.9148465263309674,1,3,0
-0.2614845778559221,1.2987773522923658,1,0,0
-0.6464536617389953,-0.739405030088402,0,0,0
0.7147988741749742,0.6035706137180501,1,3,0
-0.5572906379063902,-0.8969023916975181,0,2,1
-0.7877400071140239,1.6797200111528914,1,3,0
-0.3529278369035314,1.2965167652432485,1,3,0
2.9167461400641046,0.07942127513634029,2,1,1
0.4458870633756357,1.1699217653140483,1,2,-1
1.293806395088447,1.0727233569354906,2,1,1
-0.6115738621518818,-1.6936196064565852,0,0,0
-0.7416577291022567,0.5944444590673892,1,0,0
-2.4337733880088877,1.1527309186673254,1,3,0
0.7102595799018815,0.3393420706087868,2,1,1
-1.138266668731684,-0.9848800739540869,0,0,0
-2.4851392629524316,0.8895593561548657,1,2,1
5.455912102401357,-0.8648019388659423,2,1,-1
0.5281086076911954,1.5028274369998742,1,2,1
1.5949918703508799,0.1439543432906889,2,1,1
-1.3614244877389785,2.1886135172114383,1,2,1
-1.069143450594986,-0.1692041156951572,1,0,0
3.2719889394751376,1.314358433881242,2,1,1
5.111325390595972,0.26302755442801523,2,1,-1
1.3755590488226879,-1.2314912859066347,0,0,0
-0.9560815281253515,-0.3616447329788646,1,0,0
-0.8723885083194783,1.0424909299685885,1,2,1
4.139797972219966,0.9923171389462233,2,1,-1
3.5189011547607643,-0.5386726349243668,2,1,1
0.01940255345437745,-2.2810571158512576,0,0,0
-1.179851450305477,-1.2420609096881396,0,0,0
-1.2396601996059236,1.4349438086896338,1,3,0
-0.5918747421278322,-0.9166559467347302,0,0,0
-1.6385098741719593,0.014795763245524295,1,3,0
-0.9853914504818052,-0.033705743600169376,1,0,0
1.070414779691722,-0.36213382407445555,2,0,1
-0.971061493150142,-0.4759023044511544,0,0,0
-0.23821527771598994,-1.290028687392283,0,2,1
-0.8493564156923895,-0.5738124266789396,0,0,0
-1.5776150993765181,-0.9299732357186979,0,0,0
0.0900179157101006,0.15867195973169979,1,2,1
2.8182942559149975,1.0187264984409623,2,1,1
1.5223820276742368,1.4188144480380285,2,1,0
1.886506929212594,1.37753157995134,2,2,-1
-1.4447194035796407,-0.814163666109782,0,0,0
-0.31384691286336774,1.1445176546840201,1,2,1
-0.2709489771451369,-0.2413859910786668,0,3,0
-0.33686609223285013,0.059265260795525826,1,0,0
-1.9740087115153033,-0.7408263367776223,0,0,0
-0.31768320744450507,-1.2024388496193434,0,0,0
-1.094803436134935,0.3718505401285522,1,2,1
0.1454248285855943,0.33733957677616083,1,0,0
-1.9291729341802062,0.1167652911874259,1,3,0
-1.649282960278288,-0.29639044399027553,1,3,0
-0.0007807277179148849,-0.4971880940100079,0,0,0
-1.4591719652811508,0.2661395755958853,1,3,0
-1.0868554757599105,-0.6172684607638798,0,0,0
-0.533357760647613,-0.33191843105875474,0,0,0
-1.173274823194774,0.6168397112691615,1,2,1
-2.2914614788687753,0.3997709793565882,1,2,1
1.5195749165621686,1.583072975165395,2,1,0
0.5335279117486526,0.01722995795377252,0,2,1
-1.3660874265367207,-1.604126530968332,0,0,0
-0.5383848284836635,2.1141600196759742,1,3,0
3.995729009404902,0.25046149482067165,2,1,-1
-0.09551442451028846,-0.2649072994922625,0,0,0
2.6511764062766856,1.5161180295985244,2,1,0
0.20001413346023122,0.05310548321673039,1,0,0
-0.4159874391893561,-1.346382406381388,0,0,0
-0.7878592797802008,1.4285106043450972,1,3,0
-1.4865478195355843,0.4523736259265096,1,3,0
-0.911804002848323,-3.5085103713914965,0,0,0
-0.3215295786003403,-0.2413044404379718,1,2,1
2.2262408179068616,2.27402890420931,2,1,1
-0.7214024533646001,-1.3928813797890802,0,0,0
1.8198830230501406,0.04209241821932517,2,1,0
1.6466291523826326,-2.076976107628462,0,1,1
3.9322246356057393,0.21353568941250411,2,1,-1
-1.8841974495015992,0.8685512227294567,1,3,0
-1.5857520802206615,0.4953668009211997,1,3,0
0.25470047504726206,0.32863132300193454,1,0,0
-0.6055501207114872,0.41054451211566667,1,3,0
-1.0868554757599105,-0.6172684607638798,0,0,0
1.6418221470718135,1.2851391573818933,2,2,-1
-0.43324358672746033,2.0063354731161906,1,2,1
0.31612960207098456,-0.2923404284186523,0,0,0
0.5651288277539277,1.109485929845425,1,3,0
-0.365918501112348,1.3955264461193166,1,3,0
0.6738123145115471,0.00950111594310624,0,2,1
-0.532469976156299,0.10218383556468012,1,0,0
0.9201384631833935,0.42274907971552433,2,2,-1
-0.31472661615774505,-0.9004983516501219,0,2,1
1.6418221470718135,1.2851391573818933,2,2,-1
-0.07401542782437395,2.1449476923614292,1,3,0
-2.2620729703547924,1.626702696158372,1,2,1
0.28348074932926387,1.359502591480926,1,0,0
-0.6528263328644798,-3.036617323231423,0,0,0
0.39460058327457553,1.4456491350228051,1,3,0
-0.5379832722351835,0.6294928712349579,1,3,0
1.6256886559292754,1.7446236989522128,2,3,0
-1.5584445953965838,-1.2743833076935749,0,0,0
2.342630832950363,-4.059191287960724,0,1,-1
-0.9755454954454522,-0.758268973014156,0,0,0
-1.9164530095784873,-0.1494831440571657,1,0,0
1.284053090721772,-0.1566254358756491,2,1,1
1.5195749165621686,1.583072975165395,2,1,0
-2.5967189894862632,0.9967130517644692,1,3,0
0.35144491983601694,1.3211732389093218,1,3,0
-0.03261938045585381,-0.3356498675350736,0,0,0
-1.3896048869302418,0.468650232289235,1,3,0
1.7741536540513991,0.7969727682500622,2,1,1
1.3543560522365938,1.2303570138198077,2,1,-1
-1.5675481762057522,-1.3385934015492809,0,0,0
1.0749150966691536,-1.5013210886166986,0,2,1
-0.7204363437091807,-0.8809843978463201,0,2,1
2.9264829946182918,0.18379427413794874,2,1,1
2.1721225767077375,1.2310870582432372,2,1,1
-2.068314758059345,2.3759847048151927,1,3,0
1.583312505870002,-2.149075711924292,0,0,0
0.22889633277790583,0.5906431584318219,1,0,0
-0.03133855374003853,-2.165635678683432,0,0,1
-0.3358182826495974,-2.373471514462643,0,0,0
-0.585749925695124,-0.086408350221114,1,0,0
-0.4900234898561725,-0.47485570658394166,0,0,0
-1.4139093681166437,1.9549051344342376,1,3,0
-1.4444803233864592,0.5260647455655993,1,2,1
-2.274281689135159,0.26578621852429796,1,3,0
5.455912102401357,-0.8648019388659423,2,1,-1
1.9433934237612565,-0.06471799353550302,2,1,0
-0.28382394606763545,1.0993225787739171,1,0,0
4.850864432421,0.9388002897004375,2,1,1
-0.24956462719958253,2.23949500477366,1,2,1
0.2464752732373709,0.7946627718476238,1,3,0
2.332938537665958,-1.4526494045728002,2,1,1
-2.460017020645327,0.6558441067192726,1,3,0
-0.14138157072930377,-1.0911910175600927,0,0,0
-1.436021890268713,-0.06960678674541167,1,3,0
-0.8201042358953567,-1.340692718882183,0,0,0
-1.2980521933554625,-0.6406580828037901,1,3,0
-1.1939839395147078,-2.6302201504329417,0,0,0
2.94565685435179,-2.2122401511255645,2,1,1
0.09095812283023488,-0.5275896107963779,0,2,1
0.5631354924913587,1.6194156877240995,1,1,1
-0.9007314649353318,-1.4012615061104254,0,0,0
-0.31820758452059783,0.3586970514625271,1,3,0
3.4028321282216756,2.990566281266928,2,1,-1
0.6399427601901886,-0.03298371799094607,0,2,1
-0.11949631802990189,-0.6284408019807884,0,0,1
-0.14490861734001184,0.44357824976267723,1,3,0
0.9880983606518479,-2.8441297621830506,0,1,1
0.044323195096342624,-0.08622476710017606,1,0,-1
-1.9281261890573431,0.9450177850299115,1,3,0
-0.48502166344077885,0.5915553762911148,1,3,0
1.737156321780415,0.041714515011712014,2,2,1
0.03405687489414542,-0.9747867666938334,0,0,0
-1.942940211567926,-1.723979422433536,0,0,0
-0.4998240737257109,-1.602482029769147,0,0,0
-2.6465905712566906,1.1028263841268722,1,3,0
-2.092119660484892,0.3425334985866115,1,3,0
-1.1519625744249906,1.8087269513165842,1,3,0
-1.4306563394427205,-0.692737404088617,0,0,0
-0.7881225743504415,-1.148288224256831,0,0,0
0.6060813598426542,-0.0929401430846843,0,0,0
-0.19824949177129603,1.718516636941999,1,3,0
0.164054273516565,2.2954787245501644,1,2,1
2.0568199150157986,1.4295315124695385,2,1,1
0.23080081513083314,-1.1916863737516912,0,0,0
-0.631850103218671,1.5690502344057484,1,3,0
-1.1804607997093042,0.675329347740549,1,3,0
3.6394714077369357,1.4759209597396032,2,1,1
-2.5821635854029967,0.8033004290847139,1,3,0
-0.3407959219753029,0.8844080442266689,1,2,1
-0.9397168184959898,-0.3676795007608371,1,2,1
0.2720058982432272,-0.8919793315306066,0,0,0
-1.094803436134935,0.3718505401285522,1,2,1
-0.3962265336342832,-0.855959849567411,0,2,1
-0.9433545522689548,-0.2500777587237217,1,0,0
3.4461998036674157,0.26870911192564106,2,1,1
2.1807383091215913,0.18047856618276248,2,1,1
-1.5231279809247746,-1.0270568346503859,0,0,0
-1.2784460862613354,0.11048395058590973,1,3,0
-0.7158008698483135,0.23560375682822032,1,3,0
-0.22805641874170116,-0.9920294141302473,0,0,1
0.8698024491407133,-0.4169899012320845,0,2,1
2.054571965404027,2.847440923163444,2,2,-1
0.25840787386775255,-2.3914288781536777,0,0,0
-1.2855972405230682,1.1275438809541105,1,3,0
-0.2925283792534977,0.8072486609565229,1,2,1
-1.2017917213759124,-0.9873268282448062,0,0,0
-0.42712541741638976,-0.5079718668615144,0,0,0
-0.07093162078262195,2.025042408112082,1,3,0
4.403936524647927,-0.20513174195858924,2,1,1
-0.8187971769145268,-1.2935741065543527,0,0,0
2.00136795486063,2.1050796474833224,2,1,1
0.6175583682033392,0.9449935540093501,1,2,1
-0.9550004999725682,0.47702887935111865,1,3,0
2.1185328212878525,-0.37187222661448865,2,1,1
0.7982420814432183,0.29213119347857563,1,0,0
0.8357054003921626,-1.1561708162637285,0,2,1
0.5587756545560445,-2.3434014402764287,0,0,0
0.6738123145115471,0.00950111594310624,0,2,1
-0.8564180863048917,-0.7618317711382384,0,2,1
0.364394519228628,0.4028173431736027,1,3,0
3.964424982456166,-1.2671375925424888,2,1,1
-0.35750056416021947,-1.3486624232405864,0,2,1
-0.06924810761837924,-0.5634004757462716,0,0,0
-0.9566200376661561,-0.31723268603974614,1,0,0
-1.8899221185967217,1.164080836768517,1,3,0
-1.9220867988351176,-0.6947055689748622,0,0,0
-0.03269336452329258,-0.152230800957993,0,0,0
1.5949918703508799,0.1439543432906889,2,1,1
-1.3714631974691585,0.43826590091843454,1,2,1
1.1447532025692067,3.1399423128843273,2,2,-1
0.28139361852655764,2.8045682730645893,1,3,0
3.8106384103885795,0.9953449906003818,2,1,1
3.772967930857493,1.4163311825458023,2,1,1
3.3039223712172276,-1.0392853698109945,2,1,-1
0.7973399038658563,-0.324699368711668,0,1,1
1.7470785235269803,2.6378736094044624,2,1,0
-0.6438147032480035,-0.2556872008753623,1,0,0
-0.7850123952287896,1.0730772951311753,1,3,0
-1.7171638201016253,0.8892962611873665,1,3,0
-2.3487958008149614,0.49895038842825123,1,3,0
1.8782642752132055,-1.775895723474093,0,0,0
0.04459247588105752,0.7562601260360744,1,0,0
-2.624462377872343,0.19379648638783692,1,0,0
0.42271403200423474,-0.6264743372405667,0,2,1
-1.364819083235632,-0.4132567940744166,1,0,0
-0.6045559626615976,-0.22344971607656344,1,0,0
-0.05016754633593816,-0.6574072946318675,0,0,0
0.25394930878173,-3.611495221329622,0,0,0
-1.691732356439837,0.6298439873821023,1,3,0
-1.2169461924966956,-0.10748293325724396,1,2,1
2.6045248773021887,0.6609966824884409,2,1,0
-0.5449512867537255,-1.2249653744231104,0,0,1
-0.1734731582032446,-2.148850259212219,0,2,1
-0.6400120666867608,1.1997832357260012,1,3,0
-0.8529191484431197,0.19659858345002684,1,2,1
0.08858982095169256,-0.4353480165603875,0,0,0
-1.5819240665205556,0.5521953848001093,1,3,0
-0.15375218180705527,0.25020281024594865,1,0,0
-0.05853373283475447,1.2144030897480447,1,3,0
-0.6721521977074769,-1.236430496444266,0,0,0
-1.0094454534645125,0.24358414732208208,1,2,1
-0.7416577291022567,0.5944444590673892,1,0,0
-0.027148796415435432,0.428636700280521,1,3,0
1.0690610694904976,1.2145865499478063,2,1,1
-1.665611467985075,-0.6282336387426051,0,0,0
-0.030184547173713223,-1.561744468347556,0,0,0
-1.5828792969471719,-0.5572967596865266,1,0,0
1.5779349842906998,-1.4978128089508045,0,0,0
-0.6246467486850266,1.0319909304067223,1,3,0
0.03189821266838625,0.9002271923241127,1,2,1
-1.1319285792784857,-0.27326835883549394,1,0,0
-1.4291161077784396,-2.1545473826052493,0,0,0
-0.5253136745301765,-1.2838990149621763,0,0,0
-0.9073195543498823,-0.5842865902085566,0,0,0
-1.4070797931504186,0.18459835676241318,1,3,0
1.97357309045933,0.9573489216169468,2,2,-1
0.22943754934260827,0.8771350735274385,1,3,0
1.8198830230501406,0.04209241821932517,2,1,0
3.60478158783177,-1.5184935441189504,2,1,1
-1.3766638920452055,-0.5324643355220863,1,0,0
2.94565685435179,-2.2122401511255645,2,1,1
0.5193929542748387,-1.6309877452800827,0,0,0
2.056853022723323,1.0342320196847763,2,1,1
2.0245057376372193,0.20326599787816937,2,1,0
-0.8054158345264678,-1.244944277134382,0,0,0
4.371476671667489,-1.1727826337872778,2,1,-1
0.9882896457280073,0.4366511286437176,2,0,0
-0.5330794673898648,1.0175644188534017,1,2,1
-2.1267655782988335,0.6065979368062939,1,3,0
1.9413050522274287,3.0891017358262016,2,1,0
-0.07093162078262195,2.025042408112082,1,3,0
2.7366943394068675,-1.7799223600099352,2,1,1
-1.736724461449057,-1.7398172789832325,0,0,0
0.8911954047952784,2.2232412167941518,1,3,0
2.735771992839577,0.8841786907560918,2,1,1
-1.6754865951395868,0.20004423846680908,1,0,0
-1.3677696275080757,-0.5542928711110507,1,0,0
-1.9461542709122586,-0.7287106295539519,0,0,0
0.8392185573954117,1.9639130186151146,2,2,-1
-1.3571487331394572,-2.6388434897666353,0,0,0
0.7856671691717554,-0.15069548758001508,0,0,0
-0.6796420527349147,0.8019817081323072,1,3,0
1.9230340115528224,2.2547956737932386,2,1,0
-1.5584445953965838,-1.2743833076935749,0,0,0
-0.6662357582022294,1.5683256549622016,1,2,1
-0.7759229013245974,0.4625921954962977,1,0,0
-1.240179677064593,-1.1612161526448388,0,0,0
-1.8646008361940953,-0.401167192199474,1,0,0
0.1678321570796238,0.20626393313793173,1,0,0
0.04601741013877432,-0.0914532034791519,0,0,0
0.034043906451160934,-0.44145623704836656,0,0,0
-1.6932892520463732,-1.3169739661580215,0,0,0
-0.7724026787544241,-1.786583173386604,0,0,0
-0.46717619073813405,2.6212620617055666,1,2,1
-0.7478375915437561,1.6747076746759433,1,3,0
-0.14221067700912574,0.4976672436853589,1,3,0
-0.8533005739207697,0.2815669290947911,1,3,0
-0.033992500813601674,-0.7943243071940085,0,0,0
3.9120671610659365,1.0318764297636729,2,1,1
3.3636293848718894,-1.2162912527798442,2,1,1
-0.4842958550953577,-2.2109148871075903,0,0,0
0.41567465071100745,0.36394091620413577,1,0,0
0.24230213331017902,-2.7347317299151355,0,0,0
0.5037083096698134,1.4560492531303402,1,3,0
1.7239560181452749,0.8174837808011243,2,2,1
0.4385002423064671,-0.1126177325001463,0,0,0
-0.06789143967250626,-1.1862996979012017,0,0,0
1.545827425048549,-1.8357974878075676,0,2,1
1.046796868613325,0.4083599035583955,2,0,0
-1.013588645792826,-0.10948904699538349,1,0,0
-1.3714631974691585,0.43826590091843454,1,2,1
-1.3705726388352804,-0.17160046667404655,1,2,1
0.7486307450748294,-0.3337879447293206,0,2,1
1.1206117261439206,0.17546392857381166,2,2,1
4.256120213223609,0.07169307521317121,2,1,1
1.5598461700433075,1.7175805589542148,2,1,0
0.34859503648225254,-1.3668359201892057,0,0,1
-1.4215291721944572,-2.081627890259757,0,0,0
-2.085138925973611,-0.013005556653593365,1,3,0
0.018858391452669078,-2.507070744822903,0,0,0
-0.22466001918618667,-2.0121852485788647,0,0,0
-2.027179501051897,1.6514229546769705,1,3,0
-0.2095557841322736,0.4822063113333493,1,0,0
-1.1784471125889449,1.2309514172342373,1,3,0
2.7366943394068675,-1.7799223600099352,2,1,1
-0.6105033601130423,-2.338879989106812,0,0,0
1.47386105029037,-0.15967744512497115,2,2,-1
-0.8509867418208235,0.7753566747328621,1,3,0
-1.8306677998194418,-0.3927770929758116,1,2,1
1.2758037485600242,0.8843380182743147,2,1,0
-2.192999513431303,0.05304162741575084,1,3,0
1.402671385353115,1.2425465573003458,2,1,0
0.7441061351544208,-2.258747154698861,0,0,0
-1.9920223119299008,-0.3224118690698357,1,0,0
-1.1181280659006578,-0.12608335347700592,1,0,0
-1.5936795919053082,0.2150802807047151,1,2,1
4.997483157086316,-2.864038547709986,2,1,-1
1.6885902190793751,2.2844318991282404,2,2,-1
-1.8974454967495782,0.576183668323555,1,3,0
-0.45174544721999454,-0.3446199970543361,0,3,0
1.5240682286043579,-0.6935630808167348,2,1,1
0.3251743540683132,-0.34141919908901786,0,0,0
-1.5738458625901885,1.1209019576635204,1,3,0
1.2140462251945914,-0.6772203073582262,0,2,1
1.2612171944362822,-1.9219085468320771,0,0,1
0.17212656638879104,-0.8673121164285043,0,0,0
0.11174457404411213,1.9011107751865692,1,2,1
-1.436021890268713,-0.06960678674541167,1,3,0
0.002899682588549731,0.24406056374786905,1,0,0
2.934384062336235,0.20937946772967875,2,1,1
-0.9469880378637145,-1.8026891908092124,0,0,0
-2.1674563333435666,1.0430021596906769,1,3,0
0.4722857027628092,0.9525793089420754,1,2,1
-0.4887949317905241,-1.423587071118137,0,0,0
-0.38360247469515135,1.3780174131603362,1,3,0
0.1002097252121966,0.09681150888729889,1,2,1
-0.019555570141561163,-2.7089409976895964,0,0,0
-0.3132390645999996,-1.4315335705109533,0,0,1
-0.5620670901270827,-0.34266404103268494,0,2,1
-1.5657527173121917,-1.9332878222112533,0,0,0
-0.7772413723989644,1.079185010039793,1,0,0
1.6879425579528253,0.6834641131903403,2,1,0
0.025839767286881674,1.028675667717735,1,3,0
-0.1390171529555616,2.3914574510174718,1,2,-1
-0.7416577291022567,0.5944444590673892,1,0,0
3.382469121899886,1.318934450056057,2,1,1
0.41713555613045505,-0.34248637281698274,0,2,1
-1.3659135011755248,-0.3885234917696474,1,0,0
-0.1538934819984944,-1.9366666776348316,0,2,1
-0.15009760473956707,-0.7943524460820004,0,0,0
-1.3314674585426107,-1.5542224583862834,0,0,0
-0.9026206378214389,1.1283214188346975,1,3,0
-2.460017020645327,0.6558441067192726,1,3,0
-0.4204837334320659,2.208084002000864,1,2,-1
0.4361328525065772,-1.405982314977656,0,0,0
-0.8572203843358498,0.7584281496917461,1,2,1
-0.6733896554393553,2.9694195776442367,1,2,1
-1.8622921533365644,-1.2846818838088545,0,0,0
-1.685653765748477,-0.27451712143235313,1,0,0
3.2779936055758623,-0.15298789394395515,2,1,1
